>> ExpansionTester
circle,params: a=1.800000e+00, b=1.800000e+00 (AR=1), c=0, p=20, -2<x,y<2 
k=3  	 N=257 	 Min |n|=1.2198e-04	 Max |n|=3.2682e-02	 err=3.223695e-08 	 rate=4.85 	 err_theta=-1.2855      1.2855	 err_r=1.8319      1.8319	 err_dist=-0.031961   -0.031961	 err loc (54  204   ;  151  151)
k=3  	 N=513 	 Min |n|=4.0426e-06	 Max |n|=1.6538e-02	 err=9.861960e-10 	 rate=5.03 	 err_theta=-1.2812      1.2812	 err_r=1.8464      1.8464	 err_dist=-0.015922   -0.015922	 err loc (106  408   ;  302  302)
k=3  	 N=1025	 Min |n|=4.0426e-06	 Max |n|=8.2612e-03	 err=1.069513e-10 	 rate=3.20 	 err_theta=-1.8512      1.8512	 err_r=1.8842      1.8842	 err_dist=1.2343e-05  1.2343e-05	 err loc (204  822   ;  424  424)

k=5  	 N=65  	 Min |n|=8.0420e-04	 Max |n|=1.3175e-01	 err=3.058386e-04 	 rate=NaN  	 err_theta=-1.9296      1.9296	 err_r=1.602       1.602	 err_dist=-0.12319    -0.12319	 err loc (17  49   ;  27  27)
k=5  	 N=129 	 Min |n|=3.1890e-04	 Max |n|=6.5687e-02	 err=1.191427e-05 	 rate=4.68 	 err_theta=-0.31362     0.31362	 err_r=1.8233      1.8233	 err_dist=0.059421    0.059421	 err loc (53  77   ;  102  102)
k=5  	 N=257 	 Min |n|=1.2198e-04	 Max |n|=3.2682e-02	 err=4.145201e-07 	 rate=4.85 	 err_theta=-1.8561      1.8561	 err_r=1.8319      1.8319	 err_dist=-0.031961   -0.031961	 err loc (54  204   ;  107  107)
k=5  	 N=513 	 Min |n|=4.0426e-06	 Max |n|=1.6538e-02	 err=1.268278e-08 	 rate=5.03 	 err_theta=-1.2812      1.2812	 err_r=1.8464      1.8464	 err_dist=-0.015922   -0.015922	 err loc (106  408   ;  302  302)
k=5  	 N=1025	 Min |n|=4.0426e-06	 Max |n|=8.2612e-03	 err=4.369087e-10 	 rate=4.86 	 err_theta=-2.8647      2.8647    -0.27694     0.27694	 err_r=1.7787      1.7787      1.7787      1.7787	 err_dist=0.0075592   0.0075592   0.0075592   0.0075592	 err loc (430  596  430  596   ;  221  221  805  805)

k=10 	 N=65  	 Min |n|=8.0420e-04	 Max |n|=1.3175e-01	 err=9.709611e-03 	 rate=NaN  	 err_theta=-1.9296      1.9296	 err_r=1.602       1.602	 err_dist=-0.12319    -0.12319	 err loc (17  49   ;  27  27)
k=10 	 N=129 	 Min |n|=3.1890e-04	 Max |n|=6.5687e-02	 err=3.804319e-04 	 rate=4.67 	 err_theta=-0.31362     0.31362	 err_r=1.8233      1.8233	 err_dist=0.059421    0.059421	 err loc (53  77   ;  102  102)
k=10 	 N=257 	 Min |n|=1.2198e-04	 Max |n|=3.2682e-02	 err=1.325715e-05 	 rate=4.84 	 err_theta=-1.8561      1.8561	 err_r=1.8319      1.8319	 err_dist=-0.031961   -0.031961	 err loc (54  204   ;  107  107)
k=10 	 N=513 	 Min |n|=4.0426e-06	 Max |n|=1.6538e-02	 err=4.057946e-07 	 rate=5.03 	 err_theta=-1.8604      1.8604	 err_r=1.8464      1.8464	 err_dist=-0.015922   -0.015922	 err loc (106  408   ;  212  212)
k=10 	 N=1025	 Min |n|=4.0426e-06	 Max |n|=8.2612e-03	 err=1.398141e-08 	 rate=4.86 	 err_theta=-2.8647      2.8647    -0.27694     0.27694	 err_r=1.7787      1.7787      1.7787      1.7787	 err_dist=0.0075592   0.0075592   0.0075592   0.0075592	 err loc (430  596  430  596   ;  221  221  805  805)

>>
>> ExpansionTester
submarine,params: a=1.800000e+00, b=9.000000e-01 (AR=2), c=4, p=20, -3<x,y<3 
k=1e-01	 N=65  	 Min |n|=5.9645e-04	 Max |n|=1.2827e-01	 err=1.797999e-12 	 rate=NaN  	 err_theta=-1.0041      1.0041	 err_r=1.2224      1.2224	 err_dist=0.12473     0.12473	 err loc (22  44   ;  40  40)
k=1e-01	 N=129 	 Min |n|=5.1593e-04	 Max |n|=6.3922e-02	 err=4.655303e-14 	 rate=5.27 	 err_theta=-2.1251      2.1251	 err_r=1.1577      1.1577	 err_dist=0.062957    0.062957	 err loc (44  86   ;  52  52)
k=1e-01	 N=257 	 Min |n|=6.4633e-06	 Max |n|=3.1959e-02	 err=1.374421e-12 	 rate=-4.88 	 err_theta=-1.2688      1.2688	 err_r=1.4974      1.4974	 err_dist=6.4633e-06  6.4633e-06	 err loc (68  190   ;  148  148)
k=1e-01	 N=513 	 Min |n|=1.0570e-06	 Max |n|=1.6250e-02	 err=1.374421e-12 	 rate=0.00 	 err_theta=-1.2688      1.2688	 err_r=1.4974      1.4974	 err_dist=6.4633e-06  6.4633e-06	 err loc (135  379   ;  295  295)
k=1e-01	 N=1025	 Min |n|=1.0570e-06	 Max |n|=8.2807e-03	 err=1.421784e-11 	 rate=-3.37 	 err_theta=-1.6029      1.6029	 err_r=2.0049      2.0049	 err_dist=1.6748e-06  1.6748e-06	 err loc (171  855   ;  502  502)

k=5e-01	 N=65  	 Min |n|=5.9645e-04	 Max |n|=1.2827e-01	 err=5.618282e-09 	 rate=NaN  	 err_theta=-1.0041      1.0041	 err_r=1.2224      1.2224	 err_dist=0.12473     0.12473	 err loc (22  44   ;  40  40)
k=5e-01	 N=129 	 Min |n|=5.1593e-04	 Max |n|=6.3922e-02	 err=1.461376e-10 	 rate=5.26 	 err_theta=-2.1251      2.1251	 err_r=1.1577      1.1577	 err_dist=0.062957    0.062957	 err loc (44  86   ;  52  52)
k=5e-01	 N=257 	 Min |n|=6.4633e-06	 Max |n|=3.1959e-02	 err=6.872075e-12 	 rate=4.41 	 err_theta=-1.2688      1.2688	 err_r=1.4974      1.4974	 err_dist=6.4633e-06  6.4633e-06	 err loc (68  190   ;  148  148)
k=5e-01	 N=513 	 Min |n|=1.0570e-06	 Max |n|=1.6250e-02	 err=6.872075e-12 	 rate=0.00 	 err_theta=-1.2688      1.2688	 err_r=1.4974      1.4974	 err_dist=6.4633e-06  6.4633e-06	 err loc (135  379   ;  295  295)
k=5e-01	 N=1025	 Min |n|=1.0570e-06	 Max |n|=8.2807e-03	 err=7.108919e-11 	 rate=-3.37 	 err_theta=-1.6029      1.6029     -1.5386      1.5386	 err_r=2.0049      2.0049      2.0049      2.0049	 err_dist=1.6748e-06  1.6748e-06  1.6748e-06  1.6748e-06	 err loc (171  855  171  855   ;  502  502  524  524)

k=1  	 N=65  	 Min |n|=5.9645e-04	 Max |n|=1.2827e-01	 err=1.797668e-07 	 rate=NaN  	 err_theta=-1.0041      1.0041	 err_r=1.2224      1.2224	 err_dist=0.12473     0.12473	 err loc (22  44   ;  40  40)
k=1  	 N=129 	 Min |n|=5.1593e-04	 Max |n|=6.3922e-02	 err=4.676327e-09 	 rate=5.26 	 err_theta=-2.1251      2.1251	 err_r=1.1577      1.1577	 err_dist=0.062957    0.062957	 err loc (44  86   ;  52  52)
k=1  	 N=257 	 Min |n|=6.4633e-06	 Max |n|=3.1959e-02	 err=1.376443e-10 	 rate=5.09 	 err_theta=-1.8052      1.8052	 err_r=1.6145      1.6145	 err_dist=-0.029296   -0.029296	 err loc (62  196   ;  113  113)
k=1  	 N=513 	 Min |n|=1.0570e-06	 Max |n|=1.6250e-02	 err=1.374408e-11 	 rate=3.32 	 err_theta=-1.2688      1.2688	 err_r=1.4974      1.4974	 err_dist=6.4633e-06  6.4633e-06	 err loc (135  379   ;  295  295)
k=1  	 N=1025	 Min |n|=1.0570e-06	 Max |n|=8.2807e-03	 err=1.421784e-10 	 rate=-3.37 	 err_theta=-1.5386      1.5386	 err_r=2.0049      2.0049	 err_dist=1.6748e-06  1.6748e-06	 err loc (171  855   ;  524  524)

k=2  	 N=65  	 Min |n|=5.9645e-04	 Max |n|=1.2827e-01	 err=5.750210e-06 	 rate=NaN  	 err_theta=-1.0041      1.0041	 err_r=1.2224      1.2224	 err_dist=0.12473     0.12473	 err loc (22  44   ;  40  40)
k=2  	 N=129 	 Min |n|=5.1593e-04	 Max |n|=6.3922e-02	 err=1.496285e-07 	 rate=5.26 	 err_theta=-2.1251      2.1251	 err_r=1.1577      1.1577	 err_dist=0.062957    0.062957	 err loc (44  86   ;  52  52)
k=2  	 N=257 	 Min |n|=6.4633e-06	 Max |n|=3.1959e-02	 err=4.404216e-09 	 rate=5.09 	 err_theta=-1.8052      1.8052	 err_r=1.6145      1.6145	 err_dist=-0.029296   -0.029296	 err loc (62  196   ;  113  113)
k=2  	 N=513 	 Min |n|=1.0570e-06	 Max |n|=1.6250e-02	 err=1.425867e-10 	 rate=4.95 	 err_theta=-2.0873      2.0873	 err_r=1.0916      1.0916	 err_dist=-0.015654   -0.015654	 err loc (176  338   ;  211  211)
k=2  	 N=1025	 Min |n|=1.0570e-06	 Max |n|=8.2807e-03	 err=2.843568e-10 	 rate=-1.00 	 err_theta=-1.6029      1.6029     -1.5386      1.5386	 err_r=2.0049      2.0049      2.0049      2.0049	 err_dist=1.6748e-06  1.6748e-06  1.6748e-06  1.6748e-06	 err loc (171  855  171  855   ;  502  502  524  524)

k=3  	 N=65  	 Min |n|=5.9645e-04	 Max |n|=1.2827e-01	 err=4.363622e-05 	 rate=NaN  	 err_theta=-1.0041      1.0041	 err_r=1.2224      1.2224	 err_dist=0.12473     0.12473	 err loc (22  44   ;  40  40)
k=3  	 N=129 	 Min |n|=5.1593e-04	 Max |n|=6.3922e-02	 err=1.136063e-06 	 rate=5.26 	 err_theta=-2.1251      2.1251	 err_r=1.1577      1.1577	 err_dist=0.062957    0.062957	 err loc (44  86   ;  52  52)
k=3  	 N=257 	 Min |n|=6.4633e-06	 Max |n|=3.1959e-02	 err=3.344312e-08 	 rate=5.09 	 err_theta=-1.3364      1.3364	 err_r=1.6145      1.6145	 err_dist=-0.029296   -0.029296	 err loc (62  196   ;  145  145)
k=3  	 N=513 	 Min |n|=1.0570e-06	 Max |n|=1.6250e-02	 err=1.082665e-09 	 rate=4.95 	 err_theta=-2.0873      2.0873	 err_r=1.0916      1.0916	 err_dist=-0.015654   -0.015654	 err loc (176  338   ;  211  211)
k=3  	 N=1025	 Min |n|=1.0570e-06	 Max |n|=8.2807e-03	 err=4.265352e-10 	 rate=1.34 	 err_theta=-1.6029      1.6029	 err_r=2.0049      2.0049	 err_dist=1.6748e-06  1.6748e-06	 err loc (171  855   ;  502  502)

k=5  	 N=65  	 Min |n|=5.9645e-04	 Max |n|=1.2827e-01	 err=5.599563e-04 	 rate=NaN  	 err_theta=-1.0041      1.0041	 err_r=1.2224      1.2224	 err_dist=0.12473     0.12473	 err loc (22  44   ;  40  40)
k=5  	 N=129 	 Min |n|=5.1593e-04	 Max |n|=6.3922e-02	 err=1.460254e-05 	 rate=5.26 	 err_theta=-2.1251      2.1251	 err_r=1.1577      1.1577	 err_dist=0.062957    0.062957	 err loc (44  86   ;  52  52)
k=5  	 N=257 	 Min |n|=6.4633e-06	 Max |n|=3.1959e-02	 err=4.300282e-07 	 rate=5.09 	 err_theta=-1.8052      1.8052	 err_r=1.6145      1.6145	 err_dist=-0.029296   -0.029296	 err loc (62  196   ;  113  113)
k=5  	 N=513 	 Min |n|=1.0570e-06	 Max |n|=1.6250e-02	 err=1.392248e-08 	 rate=4.95 	 err_theta=-2.0873      2.0873	 err_r=1.0916      1.0916	 err_dist=-0.015654   -0.015654	 err loc (176  338   ;  211  211)
k=5  	 N=1025	 Min |n|=1.0570e-06	 Max |n|=8.2807e-03	 err=7.108920e-10 	 rate=4.29 	 err_theta=-1.5386      1.5386	 err_r=2.0049      2.0049	 err_dist=1.6748e-06  1.6748e-06	 err loc (171  855   ;  524  524)

k=10 	 N=65  	 Min |n|=5.9645e-04	 Max |n|=1.2827e-01	 err=1.773879e-02 	 rate=NaN  	 err_theta=-1.0041      1.0041	 err_r=1.2224      1.2224	 err_dist=0.12473     0.12473	 err loc (22  44   ;  40  40)
k=10 	 N=129 	 Min |n|=5.1593e-04	 Max |n|=6.3922e-02	 err=4.661849e-04 	 rate=5.25 	 err_theta=-2.1251      2.1251	 err_r=1.1577      1.1577	 err_dist=0.062957    0.062957	 err loc (44  86   ;  52  52)
k=10 	 N=257 	 Min |n|=6.4633e-06	 Max |n|=3.1959e-02	 err=1.375301e-05 	 rate=5.08 	 err_theta=-1.8052      1.8052	 err_r=1.6145      1.6145	 err_dist=-0.029296   -0.029296	 err loc (62  196   ;  113  113)
k=10 	 N=513 	 Min |n|=1.0570e-06	 Max |n|=1.6250e-02	 err=4.454533e-07 	 rate=4.95 	 err_theta=-2.0873      2.0873	 err_r=1.0916      1.0916	 err_dist=-0.015654   -0.015654	 err loc (176  338   ;  211  211)
k=10 	 N=1025	 Min |n|=1.0570e-06	 Max |n|=8.2807e-03	 err=1.398109e-08 	 rate=4.99 	 err_theta=-1.0523      1.0523	 err_r=1.0996      1.0996	 err_dist=-0.0077982  -0.0077982	 err loc (350  676   ;  606  606)
 
